Country,Partner Name,Trade Flow,Product Group,Indicator,Year,Amount,TII,TII Score
United States,India,Export,  All Products,Export (US$ Thousand),2003,4979693.12,TII,0.761798363
United States,Iran,Export,  All Products,Export (US$ Thousand),2003,98922.677,TII,0.029862147
United States,Iraq,Export,  All Products,Export (US$ Thousand),2003,309895.407,TII,0.541807475
United States,Israel,Export,  All Products,Export (US$ Thousand),2003,6892044.304,TII,1.833861583
United States,Japan,Export,  All Products,Export (US$ Thousand),2003,52003765.36,TII,1.629199352
United States,South Korea,Export,  All Products,Export (US$ Thousand),2003,24072540.15,TII,1.719398787
United States,Myanmar,Export,  All Products,Export (US$ Thousand),2003,6864.449,TII,0.026998968
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2003,842733.258,TII,0.705414482
United States,Qatar,Export,  All Products,Export (US$ Thousand),2003,407512.561,TII,0.607255253
United States,Russia,Export,  All Products,Export (US$ Thousand),2003,2447218.211,TII,0.24379742
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2003,4595749.142,TII,0.96650697
United States,Turkiye,Export,  All Products,Export (US$ Thousand),2003,2900216.978,TII,0.355152746
United States,UAE,Export,  All Products,Export (US$ Thousand),2003,3508017.364,TII,0.555032181
United States,Viet Nam,Export,  All Products,Export (US$ Thousand),2003,1323781.554,TII,0.607744704
United States, World,Import,  All Products,Import (US$ Thousand),2003,1302833508,TII,1
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2003,62704.539,TII,0.357592739
United States,Bangladesh,Import,  All Products,Import (US$ Thousand),2003,2213469.453,TII,0.287774884
United States,Belarus,Import,  All Products,Import (US$ Thousand),2003,237008.63,TII,0.073691256
United States,China,Import,  All Products,Import (US$ Thousand),2003,163313862.5,TII,0.811364171
United States,Egypt,Import,  All Products,Import (US$ Thousand),2003,1218317.846,TII,1.236054221
United States,India,Import,  All Products,Import (US$ Thousand),2003,13754749.62,TII,0.761798363
United States,Iran,Import,  All Products,Import (US$ Thousand),2003,166976.642,TII,0.029862147
United States,Iraq,Import,  All Products,Import (US$ Thousand),2003,4924364.395,TII,0.541807475
United States,Israel,Import,  All Products,Import (US$ Thousand),2003,13007505.33,TII,1.833861583
United States,Japan,Import,  All Products,Import (US$ Thousand),2003,121238585.4,TII,1.629199352
United States,South Korea,Import,  All Products,Import (US$ Thousand),2003,38616671.95,TII,1.719398787
United States,Myanmar,Import,  All Products,Import (US$ Thousand),2003,295276.218,TII,0.026998968
United States,Pakistan,Import,  All Products,Import (US$ Thousand),2003,2733544.263,TII,0.705414482
United States,Qatar,Import,  All Products,Import (US$ Thousand),2003,372660.457,TII,0.607255253
United States,Russia,Import,  All Products,Import (US$ Thousand),2003,9106464.838,TII,0.24379742
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2003,19524636.1,TII,0.96650697
United States,Turkiye,Import,  All Products,Import (US$ Thousand),2003,4062445.025,TII,0.355152746
United States,UAE,Import,  All Products,Import (US$ Thousand),2003,1212055.141,TII,0.555032181
United States,Viet Nam,Import,  All Products,Import (US$ Thousand),2003,4909551.803,TII,0.607744704
Russia, World,Import,  All Products,Import (US$ Thousand),2003,199725954.5,TII,1
Russia,Afghanistan,Import,  All Products,Import (US$ Thousand),2003,8799.944,TII,1.739396832
Russia,Bangladesh,Import,  All Products,Import (US$ Thousand),2003,87666.602,TII,0.22738549
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2003,8887000,TII,36.13437548
Russia,China,Import,  All Products,Import (US$ Thousand),2003,24406609.58,TII,1.28067204
Russia,India,Import,  All Products,Import (US$ Thousand),2003,1309034.645,TII,2.269063788
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2003,0.315,TII,1.588376631
Russia,Israel,Import,  All Products,Import (US$ Thousand),2003,529804.755,TII,2.097961196
Russia,Japan,Import,  All Products,Import (US$ Thousand),2003,12715798.18,TII,0.411341874
Russia,Myanmar,Import,  All Products,Import (US$ Thousand),2003,2528.816,TII,0.227257642
Russia,Pakistan,Import,  All Products,Import (US$ Thousand),2003,104242.147,TII,0.321520594
Russia,Qatar,Import,  All Products,Import (US$ Thousand),2003,10145.377,TII,0.015568954
Russia,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2003,10488.367,TII,0.239013252
Russia,Turkiye,Import,  All Products,Import (US$ Thousand),2003,4171918.186,TII,3.192223696
Russia,United States,Import,  All Products,Import (US$ Thousand),2003,9407733.153,TII,0.188206572
Russia,Viet Nam,Import,  All Products,Import (US$ Thousand),2003,522146.342,TII,0.889214902
Russia, World,Export,  All Products,Export (US$ Thousand),2003,352266398.8,TII,1
Russia,Afghanistan,Export,  All Products,Export (US$ Thousand),2003,124775.247,TII,1.739396832
Russia,Bangladesh,Export,  All Products,Export (US$ Thousand),2003,181179.04,TII,0.22738549
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2003,17187000,TII,36.13437548
Russia,China,Export,  All Products,Export (US$ Thousand),2003,15166641.4,TII,1.28067204
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,TII,2.269063788
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2003,51391.963,TII,1.588376631
Russia,Israel,Export,  All Products,Export (US$ Thousand),2003,1512354.006,TII,2.097961196
Russia,Japan,Export,  All Products,Export (US$ Thousand),2003,7490642.841,TII,0.411341874
Russia,Myanmar,Export,  All Products,Export (US$ Thousand),2003,14494.474,TII,0.227257642
Russia,Pakistan,Export,  All Products,Export (US$ Thousand),2003,249709.847,TII,0.321520594
Russia,Qatar,Export,  All Products,Export (US$ Thousand),2003,546.728,TII,0.015568954
Russia,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2003,426411.654,TII,0.239013252
Russia,Turkiye,Export,  All Products,Export (US$ Thousand),2003,13392644.6,TII,3.192223696
Russia,United States,Export,  All Products,Export (US$ Thousand),2003,7311805.14,TII,0.188206572
Russia,Viet Nam,Export,  All Products,Export (US$ Thousand),2003,484773.939,TII,0.889214902
China, World,Import,  All Products,Import (US$ Thousand),2004,561228748,TII,1
China,Afghanistan,Import,  All Products,Import (US$ Thousand),2004,947.329,TII,0.38568674
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2004,57006.736,TII,2.940092613
China,Belarus,Import,  All Products,Import (US$ Thousand),2004,153953.618,TII,0.05975267
China,Egypt,Import,  All Products,Import (US$ Thousand),2004,187935.728,TII,0.745042669
China,India,Import,  All Products,Import (US$ Thousand),2004,7678030.131,TII,1.009037532
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,TII,0.889618648
China,Iraq,Import,  All Products,Import (US$ Thousand),2004,320250.401,TII,0.178767778
China,Israel,Import,  All Products,Import (US$ Thousand),2004,942862.536,TII,0.491877305
China,Japan,Import,  All Products,Import (US$ Thousand),2004,94326727.4,TII,2.900088652
China,South Korea,Import,  All Products,Import (US$ Thousand),2004,62234102.27,TII,2.356342045
China,Myanmar,Import,  All Products,Import (US$ Thousand),2004,206940.405,TII,4.772458288
China,Pakistan,Import,  All Products,Import (US$ Thousand),2004,594748.981,TII,2.101172136
China,Qatar,Import,  All Products,Import (US$ Thousand),2004,334259.197,TII,0.156074506
China,Russia,Import,  All Products,Import (US$ Thousand),2004,12127411.07,TII,0.986894742
China,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2004,7522645.144,TII,0.80217898
China,Turkiye,Import,  All Products,Import (US$ Thousand),2004,591381.206,TII,0.361835134
China,UAE,Import,  All Products,Import (US$ Thousand),2004,1304476.349,TII,1.270855834
China,United States,Import,  All Products,Import (US$ Thousand),2004,44747868.76,TII,1.299205227
China,Viet Nam,Import,  All Products,Import (US$ Thousand),2004,2481988.662,TII,2.228091418
China, World,Export,  All Products,Export (US$ Thousand),2004,593325581.4,TII,1
China,Afghanistan,Export,  All Products,Export (US$ Thousand),2004,56973.084,TII,0.38568674
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2004,1906268.226,TII,2.940092613
China,Belarus,Export,  All Products,Export (US$ Thousand),2004,64945.697,TII,0.05975267
China,Egypt,Export,  All Products,Export (US$ Thousand),2004,1388434.677,TII,0.745042669
China,India,Export,  All Products,Export (US$ Thousand),2004,5936007.816,TII,1.009037532
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,TII,0.889618648
China,Iraq,Export,  All Products,Export (US$ Thousand),2004,149552.912,TII,0.178767778
China,Israel,Export,  All Products,Export (US$ Thousand),2004,1541986.013,TII,0.491877305
China,Japan,Export,  All Products,Export (US$ Thousand),2004,73509042.09,TII,2.900088652
China,South Korea,Export,  All Products,Export (US$ Thousand),2004,27811560.29,TII,2.356342045
China,Myanmar,Export,  All Products,Export (US$ Thousand),2004,938436.043,TII,4.772458288
China,Pakistan,Export,  All Products,Export (US$ Thousand),2004,2465791.925,TII,2.101172136
China,Qatar,Export,  All Products,Export (US$ Thousand),2004,103518.127,TII,0.156074506
China,Russia,Export,  All Products,Export (US$ Thousand),2004,9098115.927,TII,0.986894742
China,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2004,2775457.898,TII,0.80217898
China,Turkiye,Export,  All Products,Export (US$ Thousand),2004,2821291.823,TII,0.361835134
China,UAE,Export,  All Products,Export (US$ Thousand),2004,6841135.192,TII,1.270855834
China,United States,Export,  All Products,Export (US$ Thousand),2004,125148955.9,TII,1.299205227
China,Viet Nam,Export,  All Products,Export (US$ Thousand),2004,4260028.135,TII,2.228091418
United States, World,Export,  All Products,Export (US$ Thousand),2004,814844394.2,TII,1
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2004,150391.516,TII,0.74132169
United States,Bangladesh,Export,  All Products,Export (US$ Thousand),2004,289302.576,TII,0.324898491
United States,Belarus,Export,  All Products,Export (US$ Thousand),2004,32565.395,TII,0.021816329
United States,China,Export,  All Products,Export (US$ Thousand),2004,34427686.53,TII,0.812429373
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,TII,1.202563687
United States,India,Export,  All Products,Export (US$ Thousand),2004,6109357.025,TII,0.756182728
United States,Iran,Export,  All Products,Export (US$ Thousand),2004,85119.337,TII,0.021582424
United States,Iraq,Export,  All Products,Export (US$ Thousand),2004,856451.848,TII,0.745445179
United States,Israel,Export,  All Products,Export (US$ Thousand),2004,9169038.571,TII,2.129700544
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,TII,1.538859458
United States,South Korea,Export,  All Products,Export (US$ Thousand),2004,26186727.89,TII,1.615520989
United States,Myanmar,Export,  All Products,Export (US$ Thousand),2004,11699.649,TII,0.043324014
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2004,1680083.316,TII,1.042448041
United States,Qatar,Export,  All Products,Export (US$ Thousand),2004,454857.542,TII,0.499354946
United States,Russia,Export,  All Products,Export (US$ Thousand),2004,2960936.609,TII,0.233865883
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2004,5256748.14,TII,1.106298172
United States,Turkiye,Export,  All Products,Export (US$ Thousand),2004,3362263.977,TII,0.313987908
United States,UAE,Export,  All Products,Export (US$ Thousand),2004,4080037.812,TII,0.551887673
United States,Viet Nam,Export,  All Products,Export (US$ Thousand),2004,1105470.811,TII,0.421003988
United States, World,Import,  All Products,Import (US$ Thousand),2004,1525304217,TII,1
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2004,25106.462,TII,0.74132169
United States,Bangladesh,Import,  All Products,Import (US$ Thousand),2004,2464878.684,TII,0.324898491
United States,Belarus,Import,  All Products,Import (US$ Thousand),2004,375316.129,TII,0.021816329
United States,China,Import,  All Products,Import (US$ Thousand),2004,210500129,TII,0.812429373
United States,Egypt,Import,  All Products,Import (US$ Thousand),2004,1392044.331,TII,1.202563687
United States,India,Import,  All Products,Import (US$ Thousand),2004,16447125.73,TII,0.756182728
United States,Iran,Import,  All Products,Import (US$ Thousand),2004,156349.538,TII,0.021582424
United States,Iraq,Import,  All Products,Import (US$ Thousand),2004,9203443.091,TII,0.745445179
United States,Israel,Import,  All Products,Import (US$ Thousand),2004,14814514.26,TII,2.129700544
United States,Japan,Import,  All Products,Import (US$ Thousand),2004,133551796.8,TII,1.538859458
United States,South Korea,Import,  All Products,Import (US$ Thousand),2004,47819861.66,TII,1.615520989
United States,Myanmar,Import,  All Products,Import (US$ Thousand),2004,,TII,0.043324014
United States,Pakistan,Import,  All Products,Import (US$ Thousand),2004,3090376.864,TII,1.042448041
United States,Qatar,Import,  All Products,Import (US$ Thousand),2004,429865.081,TII,0.499354946
United States,Russia,Import,  All Products,Import (US$ Thousand),2004,12618720.47,TII,0.233865883
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2004,22540465.99,TII,1.106298172
United States,Turkiye,Import,  All Products,Import (US$ Thousand),2004,5320295.002,TII,0.313987908
United States,UAE,Import,  All Products,Import (US$ Thousand),2004,1215401.457,TII,0.551887673
United States,Viet Nam,Import,  All Products,Import (US$ Thousand),2004,5726298.654,TII,0.421003988
Russia, World,Import,  All Products,Import (US$ Thousand),2004,267051243.5,TII,1
Russia,Afghanistan,Import,  All Products,Import (US$ Thousand),2004,15098.771,TII,1.679653659
Russia,Bangladesh,Import,  All Products,Import (US$ Thousand),2004,144831.332,TII,0.302605338
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2004,10599884.67,TII,33.72444387
Russia,China,Import,  All Products,Import (US$ Thousand),2004,34768715.53,TII,1.069978303
Russia,India,Import,  All Products,Import (US$ Thousand),2004,1714050.899,TII,1.389581159
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2004,93.6,TII,0.803787778
Russia,Israel,Import,  All Products,Import (US$ Thousand),2004,734448.407,TII,1.497943736
Russia,Japan,Import,  All Products,Import (US$ Thousand),2004,18589772.25,TII,0.438754993
Russia,Myanmar,Import,  All Products,Import (US$ Thousand),2004,5839.701,TII,0.385391035
Russia,Pakistan,Import,  All Products,Import (US$ Thousand),2004,154342.002,TII,0.631312072
Russia,Qatar,Import,  All Products,Import (US$ Thousand),2004,16907.102,TII,0.086334127
Russia,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2004,22763.072,TII,0.130481578
Russia,Turkiye,Import,  All Products,Import (US$ Thousand),2004,6141304.985,TII,3.11763933
Russia,United States,Import,  All Products,Import (US$ Thousand),2004,13818227.93,TII,0.224737399
Russia,Viet Nam,Import,  All Products,Import (US$ Thousand),2004,851020.524,TII,1.208966958
Russia, World,Export,  All Products,Export (US$ Thousand),2004,467993954.6,TII,1
Russia,Afghanistan,Export,  All Products,Export (US$ Thousand),2004,172545.399,TII,1.679653659
Russia,Bangladesh,Export,  All Products,Export (US$ Thousand),2004,222457.778,TII,0.302605338
