Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
China,"Gambia, The",Import,  All Products,Import (US$ Thousand),114.917,336.558,30.624,70.645,,,,,,,,1548.765,124.305,170.378,445.849,8688.261,3164.165,6639.505,14998.147,54101.423,84712.711,77977.808,37932.266,55789.251,90094.547,99052.161,20062.361,71443.632,29902.106,44601.287,44142.016
China,Georgia,Import,  All Products,Import (US$ Thousand),1465.41,4309.221,1816.9,61.161,,3289.124,1607.596,1496.815,2350.255,3291.74,3513.778,8222.52,34173.936,2658.964,6951.207,15586.433,3526.532,17868.168,41802.268,38105.242,33582.229,54455.596,53110.774,43785.338,53564.327,67590.956,53887.498,81045.263,100865.861,179764.426,156717.629
China,Germany,Import,  All Products,Import (US$ Thousand),4014989.056,6040662.016,7137338.88,8037806.967,7324079.789,6181203.969,7020603.214,8335356.901,10408730.51,13772189.97,16416414.96,24291888.79,30356020.93,30722927.99,37879365.2,45384335.45,55789930.1,55764084.07,74251272.08,92726219.51,91933080.63,94156749.71,105012760,87623361.07,86109029.8,96940109.12,106323509.9,105087088.3,105110505.8,119533169.8,111397908.4
China,Ghana,Import,  All Products,Import (US$ Thousand),5305.577,6407.972,25222.104,4914.107,3353.989,2528.767,8523.648,4814.918,14993.971,36600.75,30145.44,34309.463,80383.412,96006.327,79677.895,53522.024,93400.315,79622.438,123382.182,363184.865,643547.98,1203330.219,1452597.286,1296470.657,1309649.87,1852939.054,2442011.666,2576405.874,1774498.71,1466012.057,2344008.19
China,Gibraltar,Import,  All Products,Import (US$ Thousand),94.962,45.407,,,,1239.88,,,,,0.121,,,0.327,6.324,,13.2,0.108,1.669,23.293,3.086,6010.463,1.242,239.056,1.821,39.714,2.376,1.68,1.499,9.187,19.257
China,Greece,Import,  All Products,Import (US$ Thousand),14417.17,31035.662,23669.714,20050.729,57986.131,66602.626,20470.43,23210.785,48071.492,58499.678,55055.061,74668.269,86308.615,86689.111,104314.721,170450.226,185480.146,213027.756,390395.766,353606.705,427351.728,433266.752,345667.164,285500.609,283105.786,430040.263,562508.164,725254.63,773891.395,971800.224,832660.754
China,Greenland,Import,  All Products,Import (US$ Thousand),274.027,8057.895,127.001,52.905,237.89,576.041,131.824,2379.123,5357.421,10460.656,12393.82,22171.241,20578.413,29338.984,30039.729,37994.745,36455.525,44260.211,54547.84,47937.283,57448.481,72134.538,64522.247,89898.442,101198.775,133379.679,231912.064,273714.908,259989.792,238238.149,367081.711
China,Grenada,Import,  All Products,Import (US$ Thousand),6.582,4.072,25.847,,,0.621,13.651,,,,0.013,306.059,0.07,1.176,19.663,44.668,40.808,31.256,7.995,0.518,4.332,31.624,4.997,11.96,8.728,12.373,2.753,2.489,43.783,24.201,272.492
China,Guadeloupe,Import,  All Products,Import (US$ Thousand),,47.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,Guatemala,Import,  All Products,Import (US$ Thousand),53.68,234.981,284.499,34996.546,149.731,389.871,374.165,303.531,4605.646,211.107,574.944,1820.893,42906.856,94693.426,43775.823,46209.048,11502.508,23330.291,36058.645,23344.72,68508.376,173934.187,51398.307,201104.14,100066.022,106841.158,86572.476,198056.204,267096.519,450214.786,573962.49
China,Guinea,Import,  All Products,Import (US$ Thousand),162.473,14511.983,13531.804,2055.499,3747.352,35979.485,949.354,7906.491,20.997,42.513,11535.848,10451.921,14794.647,3002.054,12281.279,92356.843,25302.691,6239.559,54997.397,15567.159,10994.622,84091.702,41344.714,25933.184,630056.941,1466753.446,2187615.992,2456089.817,2438851.194,2793874.98,4529563.416
China,Guinea-Bissau,Import,  All Products,Import (US$ Thousand),,1051.163,911.339,3.214,,1038.609,,195.51,181.7,,,,29.251,,0.064,172.994,1242.562,1617.183,3862.87,4112.691,6633.46,16827.743,49956.236,17812.428,161.227,402.375,7638.682,8402.36,5.381,1.111,2.563
China,Guyana,Import,  All Products,Import (US$ Thousand),,4.583,,,38.399,3.008,450.345,3096.554,3948.486,2371.489,3996.831,299.854,1175.04,7568.957,17682.108,18105.113,17359.005,10746.877,17279.617,14528.313,26056.916,21129.352,40221.304,49373.241,28254.693,38391.19,43082.806,45986.503,308864.649,319907.838,1302762.477
China,Haiti,Import,  All Products,Import (US$ Thousand),,4.849,73.582,55.441,73.318,0.909,,,8.352,27.376,3.531,20.286,259.773,271.8,1364.883,6330.297,7477.344,2883.311,5950.129,7367.886,9968.077,15009.723,14832.127,10465.53,6384.608,7610.322,7500.576,4492.861,3026.313,4463.329,2584.372
China,Holy See,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,0.65,0.055,,,0.133,,0.865,16.3,13.272,70.782,2.616,,0.097,25.115,0.362,0.781,31.826,97.542,0.188,3.131
China,Honduras,Import,  All Products,Import (US$ Thousand),28.385,200,1378.932,89.637,2174.761,828.955,969.971,2.188,107.123,112.519,766.016,3378.563,11663.338,14174.299,18617.199,16083.79,16145.947,50340.014,92628.847,146713.59,251073.821,234871.499,161663.898,35484.685,27846.5,23937.992,48268.463,31786.8,45952.511,34129.364,29239.273
China,"Hong Kong, China",Import,  All Products,Import (US$ Thousand),20533559.3,10446425.09,9441674.24,8590675,7826644.915,6990217.997,6657971.265,6891833.723,9429011.832,9422497.554,10726243.18,11118661.38,11796722.32,12224784.36,10779762.65,12804323.87,12915845.84,8711578.896,12260254.72,15492482.95,17895803.9,16206575.26,12621374.46,12745813.19,16700667.26,7317183.822,8503489.961,9067197.976,6982776.368,9615167.86,7846429.77
China,Hungary,Import,  All Products,Import (US$ Thousand),18886.496,61895.924,19618.212,30912.86,39890.078,25714.191,12799.884,71439.386,99549.32,130360.574,168832.013,301363.556,475590.98,365528.85,699306.09,1210080.428,1382204.047,1466425.962,2197691.683,2452217.389,2323098.017,2715148.301,3259899.63,2875551.415,3464230.161,4077223.959,4342073.994,3745020.256,4282898.329,5570198.519,5049297.343
China,Iceland,Import,  All Products,Import (US$ Thousand),978.61,2578.135,2766.445,3012.455,5917.311,9263.364,7295.522,7899.795,14140.72,18585.194,14424.937,22776.699,27336.799,46732.08,39987.86,35648.509,35105.824,33252.806,41319.827,75599.019,88960.871,75799.081,59756.565,66067.393,94391.392,110089.708,165755.7,142692.103,104645.72,151816.484,190579.236
China,India,Import,  All Products,Import (US$ Thousand),180965.664,416554.688,321742.944,397514.007,719152.916,897228.652,905707.562,825746.781,1353476.989,1699093.454,2273871.318,4251377.2,7678030.131,9766216.269,10277448.54,14617156.07,20258886.26,13714288.92,20846313.42,23372278.61,18797190.54,16970269.59,16358690.56,13368553.46,11764125.24,16345370.68,18833346.93,17985879.11,20977286.37,28124027.06,17482816.91
China,Indonesia,Import,  All Products,Import (US$ Thousand),1554216.064,1468515.584,1589003.136,2052137.348,2280386.301,2673537.771,2460821.977,3050879.101,4401954.155,3887887.101,4508344.552,5746970.51,7215671.26,8436960.169,9605743.215,12464206.89,14322934.8,13663782.58,20795188.52,31337083.88,31935986.4,31424278.6,24485246.98,19886194.03,21414036.37,28574305.51,34151845.17,34113874.42,37480543.31,63920267.87,77770058.06
China,Iran,Import,  All Products,Import (US$ Thousand),100973.168,310009.888,181525.984,226555.734,386141.351,535800.927,558318.811,684715.427,1773058.727,2423970.664,2346269.012,3307360.327,4490693.779,6786678.455,9958456.154,13301528.29,19594195.35,13286547.28,18300891.27,30332972.75,24869408.28,25389863.88,27503849.63,16057447.1,14827192.37,18553692.99,21102280.12,13445629.53,6441556.555,6502465.573,6355060.073
China,Iraq,Import,  All Products,Import (US$ Thousand),601.122,543.346,860.636,606.368,113.132,34220.926,59856.271,116121.77,647644.904,73021.551,96242.794,324.758,320250.401,415680.073,653272.934,765796.913,1381664.347,3298111.051,6275191.1,10443633.87,12655773.46,17984764.26,20761239.09,12674629.88,10663270.91,13814112.26,22495274.2,23927336.32,19303764.65,26653107.56,39384745.23
China,Ireland,Import,  All Products,Import (US$ Thousand),21408.084,26549.754,34075,48678.327,44224.041,67639.363,106066.354,207170.064,377303.736,612508.381,689455.822,951493.238,1187895.751,1423066.136,1545239.073,1925332.557,2746383.889,3231012.549,3412621.737,3699438.652,3797555.58,4192849.994,3733626.422,4286452.633,5296977.339,8117925.371,10859500.74,13453435.29,14045210.89,17626362.3,18095927.89
China,Israel,Import,  All Products,Import (US$ Thousand),38706.424,75919.848,107005.808,120370.123,101466.503,99790.024,171010.993,191227.286,335349.938,483240.18,517646.543,690402.184,942862.536,1073541.931,1314405.01,1653937.533,1792823.275,1524121.036,2607390.704,3037704.818,2922830.923,3181317.438,3140636.714,2802031.169,3172902.895,4206235.859,4641156.563,5154185.32,6285594.805,7534513.001,8966863.637
China,Italy,Import,  All Products,Import (US$ Thousand),1748230.656,2737298.688,3068456.192,3115002.149,3245881.481,2452056.543,2278980.29,2679879.146,3078428.124,3784278.356,4319464.915,5080580.702,6451387.936,6925291.833,8600427.622,10211075.96,11639033.82,11020282.28,14006239.06,17578443.45,16064755.28,17573805.1,19281902.87,16819824.94,16713185.43,20497942.49,21061508.12,21424348.96,22249447.13,30293287.07,26976233.35
China,Jamaica,Import,  All Products,Import (US$ Thousand),,535.989,95.061,4317.801,148.585,128.75,17926.331,8370.279,29556.779,33929.023,48802.553,105460.889,269845.837,220996.789,358767.054,38463.994,5574.731,21561.559,3711.098,3970.62,30686.376,3810.529,37514.336,31308.823,15725.195,48088.933,76320.862,29583.923,31930.501,6129.972,14662.336
China,Japan,Import,  All Products,Import (US$ Thousand),13682405.38,23288616.96,26326872.06,29004494.37,29180804.08,28994779.14,28275037.57,33763350.55,41509675.13,42787308.14,53465998.85,74148125.42,94326727.4,100407681.3,115672580.9,133950504.4,150600041.1,130937524.8,176736084.1,194567856.3,177832335.5,162245572.8,162920512.1,142902573,145670688.5,165794005.8,180660538.8,171768695.6,174655178.9,204963924.3,184496994.8
China,Jordan,Import,  All Products,Import (US$ Thousand),25564.428,40325.296,17376.386,23446.581,16162.155,23315.317,24131.284,30944.925,51303.945,48306.629,53273.861,60535.194,88489.141,78864.56,53231.886,82068.909,123175.273,112256.561,164706.001,256721.83,297103.074,169875.101,263204.026,287521.299,211161.137,279185.37,214181.967,434060.039,425729.742,424711.646,743805.728
China,Kazakhstan,Import,  All Products,Import (US$ Thousand),141168.64,263043.904,196961.632,315539.676,364591.887,432779.345,430860.531,644404.14,958209.134,960650.767,1354644.827,1719980.267,2286270.959,2909355.347,3607272.782,6431909.44,7727827.943,6255599.827,11108591.38,15349865.82,14675446.56,16050838,9741822.44,5848946.92,4805078.58,6378690.611,8093143.784,8861855.362,10366080.48,11290458.34,14819246.52
China,Kenya,Import,  All Products,Import (US$ Thousand),2239.258,3847.613,4672.468,1385.987,871.738,1181.385,1492.301,4914.732,3849.791,5877.61,5797.8,8735.702,16969.229,17652.134,24415.593,28111.587,34722.717,29661.843,39207.733,59690.991,52407.939,52782.89,77039.062,98743.024,97135.495,166820.24,173757.616,178906.799,150594.884,225763.207,269339.985
China,Kiribati,Import,  All Products,Import (US$ Thousand),,,,,,,,,0.039,,,,,21.483,0.184,0.597,0.312,4.346,5.277,89.892,173.169,456.228,2902.218,4002.629,9493.136,405.573,102.806,941.171,221.696,4.77,1.202
China,"Korea, Dem. Rep.",Import,  All Products,Import (US$ Thousand),155455.6,297282.592,199205.968,63595.759,68630.844,121604.553,57303.637,41704.28,37214.374,166739.401,270685.256,395344.691,585661.368,499140.536,467763.631,583836.271,760412.574,793025.95,1194536.508,2475459.898,2502530.976,2927497.442,2867931.121,2567684.6,2537313.613,1730986.921,213151.847,215240.258,47948.195,58067.669,133677.748
China,South Korea,Import,  All Products,Import (US$ Thousand),2622744.576,5360015.36,7319100.928,10293188.3,12481580.7,14929631.03,15014309.15,17226144.55,23207405.51,23376945.4,28568008,43128053.6,62234102.27,76820404.02,89724142.14,103751686.4,112137921.1,102551711.6,138339223,162716843,168728402.3,183072918.4,190108773.5,174506082.8,158974531.3,177553154.1,204643401.3,173559028.7,173100170.8,213217384.5,199667117.9
China,Kuwait,Import,  All Products,Import (US$ Thousand),2918.563,12160.783,36603.384,124594.162,111423.995,76956.95,119844.285,151124.305,298847.538,450196.647,464350.969,513252.791,764058.685,1020501.794,1923999.896,2290622.896,5038814.695,3500920.762,6708788.039,9175204.536,10467164.72,9586638.189,10004964.2,7497065.368,6370284.298,8934950.001,15343866.35,13447474.95,10734988.77,17755538.77,26509940.6
China,Kyrgyz Republic,Import,  All Products,Import (US$ Thousand),16632.551,65954.296,75438.32,123537.853,36814.528,36020.717,25692.307,31971.635,67437.319,42220.723,55718.044,69141.456,109546.341,105049.642,112915.589,113692.682,121327.867,48450.429,72069.065,98121.281,89020.942,62350.108,55424.061,58570.893,71234.903,87055.356,54327.492,66041.403,34801.089,79739.743,81660.648
China,Lao PDR,Import,  All Products,Import (US$ Thousand),3679.65,3505.225,4381.132,6446.447,8158.174,5816.859,7895.959,9552.763,6420.67,7458.049,9649.361,11201.847,12654.103,25545.083,49646.755,85918.978,134258.761,367319.183,601489.848,827588.282,787757.979,1010079.275,1777883.187,1547337.273,1359607.754,1604997.325,2018152.803,2157000.39,2088437.966,2673786.75,3342452.381
China,Latin America & Caribbean,Import,  All Products,Import (US$ Thousand),1898791.213,1930015.285,2246359.125,2966857.094,3607351.395,3768444.586,2988804.045,2983574.719,5398758.598,6684773.44,8312128.156,14850180.57,21667761.03,26664573.22,34071729.59,51004415.69,71417169.09,64131664.69,91104825.65,118641783.4,125131210.8,126373778.9,126002165.8,102912272,102396043.6,127274017,157499199.7,164743243.2,168320739.4,220648147.3,231501665.9
China,Latvia,Import,  All Products,Import (US$ Thousand),2850.766,13808.13,25512.688,14843.727,7389.174,1203.189,8194.773,6744.709,2777.137,5048.758,5234.858,19207.314,19812.571,8555.233,13721.588,21495.831,18010.42,26001.369,39061.626,63436.323,68827.118,99157.559,146909.554,144585.911,132204.537,177240.332,213051.476,195690.941,200394.953,239091.505,375371.961
China,Lebanon,Import,  All Products,Import (US$ Thousand),239.461,937.665,217.45,486.662,61.915,91.115,247.595,77.066,413.862,2591.263,4199.543,4682.457,9704.215,4188.957,8600.471,18621.347,13273.975,8976.689,27275.311,25949.541,20326.571,45579.124,25387.258,17322.912,17672.825,23040.153,48983.511,26007.161,31798.465,47886.083,64027.171
China,Lesotho,Import,  All Products,Import (US$ Thousand),,,,,,,,,51.21,1128.751,,1.03,0.547,330.851,1280.328,1243.66,1697.862,1682.823,4528.932,7410.926,5417.903,13412.649,12080.519,12002.781,19643.94,24846.786,30088.98,31273.538,12262.426,23660.908,22237.299
China,Liberia,Import,  All Products,Import (US$ Thousand),0.723,5363.704,1249.558,97.848,,134.062,,1.147,35286.327,28786.76,55586.404,41954.581,16519.461,14170.059,1928.084,3277.249,5935.699,3959.133,22482.685,41244.694,229945.366,164417.515,288449.154,172168.095,48171.157,28857.194,89269.998,123854.379,97344.331,23770.677,15003.948
China,Libya,Import,  All Products,Import (US$ Thousand),89795.368,121288.248,2564.579,71955.512,55736.647,16931.564,21539.321,16867.987,25061.401,54200.726,1218.079,40946.315,416758.168,941718.847,1693945.966,1547495.236,2588993.333,3173884.051,4515614.893,2063575.283,6375901.67,2038928.004,726370.287,951549.55,345620.186,1362657.776,4779181.282,4816497.11,827065.454,3275378.312,2933437.659
China,Lithuania,Import,  All Products,Import (US$ Thousand),7852.645,13240.675,6854.327,987.655,193.919,2639.162,388.765,597.431,9694.131,4434.933,11804.728,17262.946,13523.398,11477.662,15600.149,19690.693,29129.678,38113.255,42148.264,87606.619,89497.283,124785.537,157486.78,138784.693,164011.31,255151.046,330039.468,436503.043,487610.102,433469.727,90921.3
China,Luxembourg,Import,  All Products,Import (US$ Thousand),,,,,,,,48405.247,45670.442,57999.366,49984.324,115583.672,129082.525,150767.373,169343.198,251751.069,293988.872,204684.438,257868.459,309228.441,262579.978,256661.038,303803.958,309069.581,305564.78,308035.753,312043.219,282202.326,275927.09,313854.487,327689.471
China,Macao,Import,  All Products,Import (US$ Thousand),165279.2,153745.552,131765.056,128518.069,120828.827,122813.058,122925.599,96920.39,94990.025,119119.619,142267.408,185543.372,215879.374,264539.225,257038.508,280381.464,305849.101,246055.936,123550.269,162269.072,279176.643,387120.653,212407.753,185360.189,140337.609,103999.868,64087.491,67077.788,63137.4,81622.812,79361.968
China,Madagascar,Import,  All Products,Import (US$ Thousand),1761.89,1352.056,970.015,5240.464,3084.188,3196.253,1745.467,4908.891,6452.202,8839.954,11319.532,6956.03,14081.299,13997.353,23810.034,29662.011,65171.536,54821.973,105382.497,103388.56,114442.664,173906.315,118076.353,171132.242,160793.418,227093.068,200056.263,204361.765,138651.863,316047.835,625025.753
China,Malawi,Import,  All Products,Import (US$ Thousand),886.393,,,2.197,223.005,656.271,,,,402.542,605.142,8.797,44.545,2067.729,985.933,758.947,8111.324,16989.942,31475.698,46036.472,47503.176,38420.985,34142.956,29604.64,26116.888,27326.144,27355.541,15709.429,12332.333,9812.101,12449.046
China,Malaysia,Import,  All Products,Import (US$ Thousand),830139.968,1083592.448,1621986.56,2070544.171,2243527.949,2495009.323,2673791.455,3605547.087,5479996.864,6203975.945,9296295.231,13986407.89,18174736.85,20093205.06,23572434.34,28723283.22,32101396.27,32330690.83,50430149.71,62136639.68,58304935.01,60153183.87,55652242.62,53277330.69,49269636.53,54426139.44,63205046.05,71909977.09,75174350.51,97983069.76,109878979.9
China,Maldives,Import,  All Products,Import (US$ Thousand),607.084,896.027,443.831,42.204,3.414,,50.067,6.998,20.327,102.941,2.112,9.691,180.195,27.106,598.276,283.766,1417.012,127.654,48.351,135.718,185.751,417.925,380.43,177.337,238.477,620.503,1033.042,33718.734,5771.09,4357.716,55.509
China,Mali,Import,  All Products,Import (US$ Thousand),34907.616,,9094.365,36342.654,13611.796,27480.847,4863.94,1357.884,405.538,1019.13,1730.295,28390.044,106754.915,79250.223,114239.749,35895.378,62951.573,37048.736,70410.72,149594.717,331685.364,152467.771,95650.517,92988.512,98701.243,67877.242,88509.008,160301.461,168652.33,127552.963,87679.163
China,Malta,Import,  All Products,Import (US$ Thousand),45.564,1774.071,74.45,758.954,22679.414,318.124,1746.79,9947.27,18497.139,71490.602,179605.403,227558.479,252182.264,237934.959,350582.127,375981.395,449899.194,400005.323,569312.07,851728.767,884706.609,725237.854,591421.883,441091.762,400127.127,410914.244,349203.408,358623.461,387612.617,553501.776,585213.806
China,Marshall Islands,Import,  All Products,Import (US$ Thousand),,3.097,,,2.319,2.389,,,4.534,,10.589,58.081,1.816,0.07,201.96,35.254,1.4,11869.579,5240.851,16541.578,23381.031,77754.193,43328.454,24970.881,20084.464,18269.177,33160.256,44686.334,7679.075,2749.536,175.141
China,Mauritania,Import,  All Products,Import (US$ Thousand),81.528,,41.198,513.278,197.448,412.802,1209.28,4850.29,4945.24,4369.173,9766.18,7707.201,50399.327,4057.497,402016.196,569380.827,1044138.41,853928.225,967033.35,1517037.125,1468673.986,1728521.684,1168129.597,718069.947,747559.054,786505.331,861505.278,927809.771,1277054.045,1758265.673,1187143.4
